Src_IP_Entropy,Dst_Port_Entropy,Packet_Rate,Label
0.0,3.121928094887362,219954.78829756673,Syn
0.0,3.321928094887362,422841.80155616335,Syn
0.0,3.321928094887362,615777.7304427901,Syn
0.0,3.321928094887362,1015153.7586470541,Syn
0.0,3.321928094887362,614928.5162871738,Syn
0.0,3.321928094887362,23605.942777509754,Syn
0.0,3.121928094887362,911479.5793137762,Syn
0.0,3.121928094887362,425330.96301053447,Syn
0.0,3.121928094887362,425380.36252698425,Syn
0.0,3.321928094887362,233494.17113109672,Syn
0.0,3.321928094887362,410537.685871551,Syn
0.0,3.321928094887362,615406.3125515394,Syn
0.0,3.321928094887362,403883.6044988526,Syn
0.0,3.121928094887362,604166.8411976884,Syn
0.0,3.321928094887362,407805.2064551229,Syn
0.0,3.321928094887362,1007843.1638668537,Syn
0.0,3.1219280948873624,415289.1698799111,Syn
0.0,3.321928094887362,415149.14420232637,Syn
0.0,3.321928094887362,419282.94905959663,Syn
0.0,3.321928094887362,815881.2426763435,Syn
0.0,3.321928094887362,627567.1712690346,Syn
0.0,3.321928094887362,22131.26798737141,Syn
0.0,3.321928094887362,1103539.932536611,Syn
0.0,3.321928094887362,1007695.2263481043,Syn
0.0,3.321928094887362,811130.6553088857,Syn
0.0,3.321928094887362,615496.2601790016,Syn
0.0,3.321928094887362,215976.23924905583,Syn
0.0,3.121928094887362,615635.5399949724,Syn
0.0,3.321928094887362,615773.658150033,Syn
0.0,3.321928094887362,619371.0713389857,Syn
0.0,3.321928094887362,419252.95404611214,Syn
0.0,3.321928094887362,611924.8895785345,Syn
0.0,3.321928094887362,407919.3576158342,Syn
0.0,3.321928094887362,207692.85488649053,Syn
0.0,3.321928094887362,234224.56383520467,Syn
0.0,3.321928094887362,816020.1374058283,Syn
0.0,3.321928094887362,622861.4924968507,Syn
0.0,3.321928094887362,811947.7654657115,Syn
0.0,3.321928094887362,612546.2901643603,Syn
0.0,3.321928094887362,813967.9663381877,Syn
0.0,3.321928094887362,2702.9756722346274,Syn
0.0,3.321928094887362,610883.5714803061,Syn
0.0,3.321928094887362,222869.65510396758,Syn
0.0,3.321928094887362,407729.80583003943,Syn
0.0,3.121928094887362,811952.9119055794,Syn
0.0,3.121928094887362,620084.722832594,Syn
0.0,3.321928094887362,214487.94818765885,Syn
0.0,3.321928094887362,422696.87652521784,Syn
0.0,3.321928094887362,607738.4151312648,Syn
0.0,3.321928094887362,222608.56615557,Syn
0.0,3.121928094887362,820701.0410859613,Syn
0.0,3.321928094887362,417571.13788552076,Syn
0.0,3.321928094887362,1007559.9588027594,Syn
0.0,3.321928094887362,715764.7337312107,Syn
0.0,2.9219280948873623,815069.5857629242,Syn
0.0,3.321928094887362,215107.1994544239,Syn
0.0,3.321928094887362,620409.1936348221,Syn
0.0,3.121928094887362,1016769.4534320561,Syn
0.0,3.321928094887362,614586.0454446253,Syn
0.0,3.321928094887362,406665.00696162914,Syn
0.0,3.321928094887362,1000000.1226752319,Syn
0.0,2.6464393446710157,812287.0692799062,Syn
0.0,3.1219280948873624,803921.7527282543,Syn
0.0,3.321928094887362,19837.734963685663,Syn
0.0,3.321928094887362,610762.9098009067,Syn
0.0,3.321928094887362,816030.0217156128,Syn
0.0,3.321928094887362,511966.9719700084,Syn
0.0,3.321928094887362,812735.551002039,Syn
0.0,3.321928094887362,77446.89384995887,Syn
0.0,3.321928094887362,207675.7427343376,Syn
0.0,3.321928094887362,218415.9753521142,Syn
0.0,3.121928094887362,211129.53603497823,Syn
0.0,3.1219280948873624,607019.7784119357,Syn
0.0,3.321928094887362,620006.8412656232,Syn
0.0,3.321928094887362,711149.0786622097,Syn
0.0,3.121928094887362,811738.845645019,Syn
0.0,3.321928094887362,819705.8394679754,Syn
0.0,3.1219280948873624,807469.239723295,Syn
0.0,3.321928094887362,220265.9648510979,Syn
0.0,3.321928094887362,412080.9265063348,Syn
0.0,3.321928094887362,824241.0379698144,Syn
0.0,3.1219280948873624,411468.86984917225,Syn
0.0,3.121928094887362,419532.08588885824,Syn
0.0,3.321928094887362,415794.3500137971,Syn
0.0,3.321928094887362,211613.29004921584,Syn
0.0,3.321928094887362,420862.0521672284,Syn
0.0,3.321928094887362,407109.4631387416,Syn
0.0,3.321928094887362,407805.2192014999,Syn
0.0,3.321928094887362,807960.5294746326,Syn
0.0,3.321928094887362,807342.0291431327,Syn
0.0,3.321928094887362,415966.0897867158,Syn
0.0,3.1219280948873624,615819.4530912469,Syn
0.0,3.1219280948873624,407695.2958243538,Syn
0.0,3.321928094887362,423250.3227159909,Syn
0.0,3.321928094887362,1207547.2560469394,Syn
0.0,3.321928094887362,226319.28291535968,Syn
0.0,3.321928094887362,1203883.548502632,Syn
0.0,3.321928094887362,612979.72249764,Syn
0.0,3.321928094887362,625698.6955899999,Syn
0.0,3.321928094887362,607870.4731749187,Syn
0.0,3.321928094887362,604210.6353078504,Syn
0.0,3.321928094887362,215696.5134098245,Syn
0.0,3.321928094887362,211621.95737582684,Syn
0.0,3.321928094887362,407846.3141232135,Syn
0.0,3.321928094887362,812082.5162311555,Syn
0.0,3.321928094887362,414016.4459834037,Syn
0.0,3.321928094887362,105476.83146684928,Syn
0.0,3.321928094887362,474079.95530221064,Syn
0.0,2.8464393446710154,456779.81833224214,Syn
0.0,3.321928094887362,907960.4725782406,Syn
0.0,3.321928094887362,220389.96987753332,Syn
0.0,2.846439344671015,903225.8948020206,Syn
0.0,3.321928094887362,430756.6300404558,Syn
0.0,3.121928094887362,214417.33742228374,Syn
0.0,2.846439344671015,815940.6689342279,Syn
0.0,3.1219280948873624,420143.2353106843,Syn
0.0,3.321928094887362,519714.5865753006,Syn
0.0,3.121928094887362,807355.0211892321,Syn
0.0,3.321928094887362,612065.1394561308,Syn
0.0,3.321928094887362,615585.521134957,Syn
0.0,3.321928094887362,1011290.9875669029,Syn
0.0,3.321928094887362,915468.8002838825,Syn
0.0,3.321928094887362,613446.9065718238,Syn
0.0,3.121928094887362,514108.7387611498,Syn
0.0,3.121928094887362,626568.2515833646,Syn
0.0,3.121928094887362,1007003.1778265055,Syn
0.0,3.121928094887362,603960.5432939257,Syn
0.0,3.121928094887362,215547.35459763353,Syn
0.0,3.121928094887362,218604.35280479203,Syn
0.0,3.321928094887362,207844.0910793207,Syn
0.0,3.321928094887362,416012.2660490958,Syn
0.0,3.321928094887362,319769.18083792576,Syn
0.0,3.321928094887362,416134.3598180559,Syn
0.0,3.121928094887362,525437.7900970895,Syn
0.0,3.321928094887362,615773.5269678534,Syn
0.0,3.321928094887362,418393.73813790834,Syn
0.0,3.321928094887362,1114202.422282932,Syn
0.0,3.321928094887362,418835.28191449435,Syn
0.0,3.321928094887362,411590.6339184852,Syn
0.0,3.321928094887362,800000.1989052931,Syn
0.0,3.321928094887362,1407145.1527408222,Syn
0.0,3.321928094887362,625555.2329849312,Syn
0.0,3.321928094887362,811732.0145493181,Syn
0.0,3.321928094887362,512283.6983223151,Syn
0.0,3.321928094887362,422522.7252476842,Syn
0.0,3.321928094887362,715623.9396957792,Syn
0.0,3.321928094887362,611908.4756929366,Syn
0.0,3.321928094887362,16544.664461849152,Syn
0.0,2.9219280948873623,927479.341604696,Syn
0.0,3.321928094887362,1213291.4869461858,Syn
0.0,3.121928094887362,1011430.746753004,Syn
0.0,3.321928094887362,419727.45883659914,Syn
0.0,3.1219280948873624,400000.2065774114,Syn
0.0,3.121928094887362,422969.90692703583,Syn
0.0,3.121928094887362,418776.6144863309,Syn
0.0,3.321928094887362,21471.491194165214,Syn
0.0,3.321928094887362,807806.6417812277,Syn
0.0,3.121928094887362,1009555.6518412012,Syn
0.0,3.121928094887362,815528.4450177042,Syn
0.0,3.321928094887362,220130.2040555759,Syn
0.0,3.321928094887362,420195.34664750873,Syn
0.0,3.121928094887362,475526.63841993007,Syn
0.0,3.321928094887362,242799.69905050675,Syn
0.0,3.321928094887362,608347.9246413449,Syn
0.0,3.321928094887362,219674.00677690533,Syn
0.0,3.321928094887362,1003846.2154635389,Syn
0.0,3.321928094887362,114210.68970868939,Syn
0.0,3.321928094887362,826889.4805976377,Syn
0.0,3.321928094887362,611145.2170818064,Syn
0.0,3.121928094887362,244145.23649913195,Syn
0.0,3.321928094887362,1115479.5008912657,Syn
0.0,3.321928094887362,212398.1242516033,Syn
0.0,3.321928094887362,414954.75711445836,Syn
0.0,3.121928094887362,1211924.815156909,Syn
0.0,3.321928094887362,421545.91149129916,Syn
0.0,3.321928094887362,311305.8936813643,Syn
0.0,3.1219280948873624,583166.2033761813,Syn
0.0,3.321928094887362,290035.955842012,Syn
0.0,3.321928094887362,511973.4610162435,Syn
0.0,3.321928094887362,220634.84244526573,Syn
0.0,3.121928094887362,409541.6906466354,Syn
0.0,3.1219280948873624,623821.4776614378,Syn
0.0,3.1219280948873624,613477.0881341603,Syn
0.0,3.321928094887362,255479.63603235502,Syn
0.0,3.321928094887362,603846.36065805,Syn
0.0,3.321928094887362,617586.2292818065,Syn
0.0,3.121928094887362,823926.6095324585,Syn
0.0,3.321928094887362,415578.6418233448,Syn
0.0,3.321928094887362,221415.14053325634,Syn
0.0,3.321928094887362,404166.84296315117,Syn
0.0,3.321928094887362,818954.6390648914,Syn
0.0,3.321928094887362,814722.273406385,Syn
0.0,3.321928094887362,811291.2581125076,Syn
0.0,3.121928094887362,479710.2575867024,Syn
0.0,3.321928094887362,218443.5627707045,Syn
0.0,3.321928094887362,824423.2362598401,Syn
0.0,3.321928094887362,812040.2414772587,Syn
0.0,3.121928094887362,304123.9601656136,Syn
0.0,3.321928094887362,404166.8603789992,Syn
0.0,3.121928094887362,1205263.287384466,Syn
0.0,3.321928094887362,611611.9151312838,Syn
0.0,3.321928094887362,615616.3365763881,Syn
0.0,2.8464393446710154,812208.8115815397,Syn
0.0,3.321928094887362,714959.1468900578,Syn
0.0,3.321928094887362,816474.9563067711,Syn
0.0,3.321928094887362,610817.6872112879,Syn
0.0,3.321928094887362,600000.1735477832,Syn
0.0,3.321928094887362,407843.33472590335,Syn
0.0,3.121928094887362,914277.569127059,Syn
0.0,3.321928094887362,814988.4069382233,Syn
0.0,3.321928094887362,311291.04716331605,Syn
0.0,3.321928094887362,204255.54501658265,Syn
0.0,3.1219280948873624,414065.32079541753,Syn
0.0,3.321928094887362,608081.7361239599,Syn
0.0,3.321928094887362,807118.1147309145,Syn
0.0,3.321928094887362,219931.49290328604,Syn
0.0,3.321928094887362,612010.6146106116,Syn
0.0,3.1219280948873624,419787.33638944326,Syn
0.0,3.121928094887362,607477.4159065487,Syn
0.0,3.321928094887362,220053.43819114822,Syn
0.0,3.321928094887362,416172.26582404505,Syn
0.0,3.321928094887362,633203.3287794979,Syn
0.0,3.321928094887362,306530.8887738496,Syn
0.0,3.321928094887362,611935.6021159558,Syn
0.0,3.121928094887362,622872.5781325765,Syn
0.0,3.121928094887362,422593.8674979083,Syn
0.0,3.121928094887362,619554.9410154085,Syn
0.0,3.1219280948873624,816084.937073753,Syn
0.0,3.321928094887362,28050.27191789103,Syn
0.0,2.9219280948873623,815402.5078516579,Syn
0.0,3.321928094887362,610315.4868458251,Syn
0.0,3.321928094887362,419289.9932980531,Syn
0.0,3.321928094887362,807773.700578982,Syn
0.0,2.8464393446710154,1007163.4548842479,Syn
0.0,3.1219280948873624,713782.0457343833,Syn
0.0,3.121928094887362,627327.0082292797,Syn
0.0,3.321928094887362,622544.9770232046,Syn
0.0,3.121928094887362,818789.5451958107,Syn
0.0,3.121928094887362,811891.5223474172,Syn
0.0,3.321928094887362,611610.0527802377,Syn
0.0,3.121928094887362,815282.3864421679,Syn
0.0,3.321928094887362,410567.38961870037,Syn
0.0,3.121928094887362,404000.23007260484,Syn
0.0,3.121928094887362,414275.97507704556,Syn
0.0,3.321928094887362,211735.65117065507,Syn
0.0,3.321928094887362,1010113.0962826085,Syn
0.0,3.321928094887362,609797.2017803256,Syn
0.0,3.1219280948873624,615047.4463308774,Syn
0.0,3.321928094887362,418377.81711183797,Syn
0.0,3.321928094887362,807407.5082892246,Syn
0.0,3.321928094887362,411738.19563016173,Syn
0.0,3.321928094887362,219197.0850275603,Syn
0.0,3.321928094887362,607121.7080939716,Syn
0.0,3.321928094887362,615990.5384803828,Syn
0.0,3.321928094887362,113595.5713526863,Syn
0.0,3.321928094887362,303703.8860346977,Syn
0.0,3.321928094887362,319440.31057928863,Syn
0.0,3.321928094887362,806838.1845145704,Syn
0.0,3.321928094887362,513881.1647493141,Syn
0.0,3.321928094887362,391519.33160383784,Syn
0.0,3.121928094887362,225615.2122435011,Syn
0.0,3.321928094887362,27514.891649205685,Syn
0.0,3.321928094887362,800000.1277370099,Syn
0.0,3.321928094887362,223226.90004127735,Syn
0.0,3.321928094887362,631090.433249323,Syn
0.0,3.321928094887362,227888.7524469231,Syn
0.0,3.321928094887362,412148.051618362,Syn
0.0,3.321928094887362,603200.1995516093,Syn
0.0,3.321928094887362,414242.38521796564,Syn
0.0,3.321928094887362,818869.5481821813,Syn
0.0,3.321928094887362,414095.07286094374,Syn
0.0,3.321928094887362,208000.17118103307,Syn
0.0,3.321928094887362,417617.9376728697,Syn
0.0,3.321928094887362,511433.5679806264,Syn
0.0,3.321928094887362,222362.74205991175,Syn
0.0,3.321928094887362,611900.6927756575,Syn
0.0,2.7219280948873625,1203883.5633190342,Syn
0.0,3.321928094887362,122749.51589500354,Syn
0.0,3.321928094887362,817732.2592517922,Syn
0.0,3.321928094887362,211376.65870857518,Syn
0.0,3.321928094887362,903883.6214198803,Syn
0.0,2.9219280948873623,1204444.5335059434,Syn
0.0,3.321928094887362,1011455.0059725305,Syn
0.0,3.321928094887362,613533.9585371162,Syn
0.0,3.321928094887362,409762.13174044265,Syn
0.0,3.121928094887362,607891.2702816663,Syn
0.0,3.321928094887362,613725.6067954989,Syn
0.0,3.321928094887362,622186.1795135624,Syn
0.0,3.321928094887362,1007692.409771722,Syn
0.0,3.321928094887362,411362.5029509053,Syn
0.0,3.321928094887362,223363.43881474278,Syn
0.0,3.321928094887362,623254.161552817,Syn
0.0,3.321928094887362,1012805.1063318502,Syn
0.0,3.321928094887362,412351.17911061563,Syn
0.0,3.321928094887362,612563.6456831606,Syn
0.0,3.121928094887362,322604.37830244924,Syn
0.0,3.321928094887362,283215.7388989343,Syn
0.0,3.321928094887362,809693.8327489736,Syn
0.0,3.121928094887362,604597.8721445309,Syn
0.0,3.321928094887362,223145.05259128692,Syn
0.0,3.321928094887362,806606.9392540033,Syn
0.0,3.321928094887362,31233.389526747174,Syn
0.0,3.321928094887362,314932.3757206182,Syn
0.0,3.321928094887362,819216.9691501906,Syn
0.0,3.321928094887362,421217.54474393267,Syn
0.0,3.321928094887362,813568.4053910371,Syn
0.0,3.321928094887362,611613.9398549444,Syn
0.0,3.321928094887362,811843.2432502244,Syn
0.0,3.121928094887362,415390.4620925869,Syn
0.0,3.321928094887362,1015809.7668479778,Syn
0.0,3.1219280948873624,207925.26924663357,Syn
0.0,3.321928094887362,618521.2671957973,Syn
0.0,3.321928094887362,612169.978562089,Syn
0.0,3.321928094887362,800000.1336416196,Syn
0.0,3.321928094887362,408255.50800533796,Syn
0.0,3.321928094887362,823978.3941933003,Syn
0.0,3.321928094887362,607461.4959415854,Syn
0.0,3.321928094887362,217350.69343517403,Syn
0.0,3.321928094887362,11485.884942703004,Syn
0.0,3.321928094887362,803921.7137009901,Syn
0.0,3.1219280948873624,636335.9564041875,Syn
0.0,3.321928094887362,609674.8180452088,Syn
0.0,3.121928094887362,917065.8270880617,Syn
0.0,3.1219280948873624,809570.8790599293,Syn
0.0,3.321928094887362,810881.3123050448,Syn
0.0,2.9219280948873623,614161.8395169859,Syn
0.0,3.321928094887362,410017.44339461287,Syn
0.0,3.321928094887362,316457.3838101725,Syn
0.0,3.321928094887362,614984.9280990969,Syn
0.0,3.321928094887362,219937.5512114502,Syn
0.0,3.321928094887362,208088.37674883622,Syn
0.0,3.321928094887362,600000.1621043622,Syn
0.0,3.321928094887362,527072.5675623101,Syn
0.0,3.321928094887362,511823.6410318166,Syn
0.0,3.321928094887362,1203669.7697014592,Syn
0.0,3.321928094887362,427443.433034461,Syn
0.0,3.321928094887362,423970.99482534884,Syn
0.0,3.321928094887362,16761.962723720513,Syn
0.0,3.321928094887362,413878.4630918659,Syn
0.0,3.121928094887362,416147.8796113004,Syn
0.0,3.1219280948873624,800000.1640889469,Syn
0.0,3.121928094887362,811870.4798778597,Syn
0.0,3.321928094887362,417643.03289498837,Syn
0.0,3.321928094887362,619647.6593685739,Syn
0.0,3.321928094887362,621963.3104577143,Syn
0.0,3.321928094887362,804081.922376537,Syn
0.0,3.321928094887362,408207.2968688947,Syn
0.0,3.321928094887362,223236.84111380848,Syn
0.0,3.121928094887362,411579.9397240262,Syn
0.0,3.321928094887362,212309.9665137076,Syn
0.0,3.321928094887362,415449.5655518264,Syn
0.0,3.121928094887362,406611.8400728338,Syn
0.0,3.321928094887362,430322.5579664471,Syn
0.0,3.1219280948873624,313717.62288737146,Syn
0.0,3.121928094887362,244388.69582256704,Syn
0.0,3.321928094887362,813775.2333133043,Syn
0.0,3.321928094887362,412050.3247883016,Syn
0.0,3.321928094887362,214811.16867253525,Syn
0.0,3.321928094887362,406428.74531678983,Syn
0.0,3.321928094887362,813981.663088858,Syn
0.0,3.321928094887362,513218.374889969,Syn
0.0,3.321928094887362,430374.1522986697,Syn
0.0,3.321928094887362,211922.503553466,Syn
0.0,3.321928094887362,215574.3350001738,Syn
0.0,3.121928094887362,814965.15662928,Syn
0.0,3.321928094887362,608545.6666186934,Syn
0.0,3.321928094887362,411614.6944860269,Syn
0.0,3.321928094887362,914385.3324232489,Syn
0.0,3.321928094887362,320826.618110787,Syn
0.0,3.321928094887362,407738.267760915,Syn
0.0,3.321928094887362,507482.6594966332,Syn
0.0,3.121928094887362,208215.92216757053,Syn
0.0,3.321928094887362,620597.3712972647,Syn
0.0,3.121928094887362,224438.1700277952,Syn
0.0,3.321928094887362,322595.0599274167,Syn
0.0,3.121928094887362,222950.78399535053,Syn
0.0,3.321928094887362,613468.1137349972,Syn
0.0,3.321928094887362,818835.3836144604,Syn
0.0,3.321928094887362,420173.1647172575,Syn
0.0,2.9219280948873623,423387.46333794866,Syn
0.0,3.321928094887362,509710.6902822484,Syn
0.0,3.321928094887362,607921.6895185747,Syn
0.0,3.121928094887362,804494.5123772535,Syn
0.0,3.321928094887362,219096.80806546664,Syn
0.0,3.1219280948873624,311628.9200537619,Syn
0.0,3.321928094887362,621136.8026959666,Syn
0.0,3.321928094887362,519899.5671519437,Syn
0.0,3.321928094887362,1007573.730784373,Syn
0.0,3.321928094887362,812428.7369446649,Syn
0.0,3.321928094887362,416484.9860601984,Syn
0.0,3.321928094887362,234262.76869423813,Syn
0.0,3.1219280948873624,616073.3475699131,Syn
0.0,3.321928094887362,221128.88162851,Syn
0.0,3.321928094887362,615307.4807834341,Syn
0.0,3.1219280948873624,811859.1150431705,Syn
0.0,3.1219280948873624,23709.118206968607,Syn
0.0,3.321928094887362,207859.14736904314,Syn
0.0,3.321928094887362,412173.9558833794,Syn
0.0,3.321928094887362,228163.04870787534,Syn
0.0,2.9219280948873623,222146.00981550865,Syn
0.0,3.321928094887362,612256.2497474707,Syn
0.0,3.321928094887362,611216.4598608597,Syn
0.0,3.321928094887362,414452.06199083774,Syn
0.0,3.321928094887362,208928.7185674415,Syn
0.0,3.321928094887362,615353.6522788344,Syn
0.0,3.321928094887362,811295.9938828936,Syn
0.0,3.121928094887362,428784.2434553406,Syn
0.0,3.321928094887362,805633.937620675,Syn
0.0,3.121928094887362,619953.4432973173,Syn
0.0,3.321928094887362,424133.070749477,Syn
0.0,3.321928094887362,407706.60854876495,Syn
0.0,3.321928094887362,231633.70728746156,Syn
0.0,3.321928094887362,607209.6545038549,Syn
0.0,3.321928094887362,422495.0297965279,Syn
0.0,3.321928094887362,310151.0022510108,Syn
0.0,3.321928094887362,606556.2152057749,Syn
0.0,3.321928094887362,609133.4557158609,Syn
0.0,3.321928094887362,1015521.1104701522,Syn
0.0,3.321928094887362,232810.8784220158,Syn
0.0,3.321928094887362,811613.9353117319,Syn
0.0,3.321928094887362,219670.9796920948,Syn
0.0,2.9219280948873623,404081.798286762,Syn
0.0,3.121928094887362,415613.21905580716,Syn
0.0,3.321928094887362,623169.0352947429,Syn
0.0,3.321928094887362,512359.1258255644,Syn
0.0,3.321928094887362,415436.20311973535,Syn
0.0,3.121928094887362,719317.2724567249,Syn
0.0,3.321928094887362,416215.7962059718,Syn
0.0,3.321928094887362,412127.0818142044,Syn
0.0,3.321928094887362,208042.1945715697,Syn
0.0,3.321928094887362,210877.38159711318,Syn
0.0,3.321928094887362,211930.85429857252,Syn
0.0,3.321928094887362,415958.3743409137,Syn
0.0,3.321928094887362,610658.1939163815,Syn
0.0,2.9219280948873623,808519.3457475621,Syn
0.0,3.321928094887362,217805.00402267542,Syn
0.0,3.121928094887362,407307.5874767076,Syn
0.0,3.321928094887362,620255.0629760348,Syn
0.0,3.321928094887362,615655.3451777876,Syn
0.0,3.321928094887362,219373.70286222314,Syn
0.0,2.8464393446710154,421988.472751691,Syn
0.0,3.321928094887362,870588.3504224566,Syn
0.0,3.321928094887362,415200.52594386134,Syn
0.0,3.321928094887362,607227.4893499443,Syn
0.0,3.321928094887362,1212123.6863220402,Syn
0.0,3.321928094887362,616427.462690996,Syn
0.0,3.321928094887362,1010369.952187369,Syn
0.0,3.321928094887362,814684.2906180994,Syn
0.0,3.321928094887362,212098.61571280393,Syn
0.0,2.9219280948873623,512387.14192399953,Syn
0.0,3.321928094887362,610926.5225320254,Syn
0.0,3.321928094887362,619080.9608085968,Syn
0.0,3.121928094887362,612360.721656937,Syn
0.0,3.1219280948873624,420968.064221664,Syn
0.0,3.1219280948873624,412908.5858152158,Syn
0.0,3.321928094887362,20802.953079666033,Syn
0.0,3.321928094887362,287328.4597976561,Syn
0.0,3.1219280948873624,614303.6121249086,Syn
0.0,3.121928094887362,422907.08748775703,Syn
0.0,3.321928094887362,513152.40418133803,Syn
0.0,3.321928094887362,609866.2796528059,Syn
0.0,3.321928094887362,615536.33353712,Syn
0.0,3.1219280948873624,618076.0274057083,Syn
0.0,3.121928094887362,318651.1287477906,Syn
0.0,3.321928094887362,410149.60250553896,Syn
0.0,3.121928094887362,611209.4339135896,Syn
0.0,3.1219280948873624,604255.4048614894,Syn
0.0,3.321928094887362,511216.64045090275,Syn
0.0,3.121928094887362,420102.3700707699,Syn
0.0,3.321928094887362,214861.86356278922,Syn
0.0,3.321928094887362,811738.3896260997,Syn
0.0,3.321928094887362,603883.7074743442,Syn
0.0,3.321928094887362,817724.5668361424,Syn
0.0,3.321928094887362,713547.9291898457,Syn
0.0,3.1219280948873624,618315.7495261414,Syn
0.0,3.321928094887362,511742.51264570793,Syn
0.0,3.321928094887362,470864.54133805644,Syn
0.0,3.321928094887362,411976.28262272966,Syn
0.0,3.321928094887362,219777.69931460606,Syn
0.0,3.321928094887362,600000.205991604,Syn
0.0,3.121928094887362,514215.920890577,Syn
0.0,3.321928094887362,510851.4651408751,Syn
0.0,3.321928094887362,411820.0679636175,Syn
0.0,3.321928094887362,619539.8756441546,Syn
0.0,3.321928094887362,107547.42308646906,Syn
0.0,3.121928094887362,414531.7929720605,Syn
0.0,3.321928094887362,211732.76548617467,Syn
0.0,3.321928094887362,618606.9749516897,Syn
0.0,3.121928094887362,229712.54588334676,Syn
0.0,3.321928094887362,207469.31867410926,Syn
0.0,3.321928094887362,615686.4351526807,Syn
0.0,3.121928094887362,627974.6324255422,Syn
0.0,3.321928094887362,481742.73627930635,Syn
0.0,3.121928094887362,611596.9844426158,Syn
0.0,3.321928094887362,816726.5826486782,Syn
0.0,3.1219280948873624,11721.448596613447,Syn
0.0,3.321928094887362,611639.6820656395,Syn
0.0,3.321928094887362,211403.49987806584,Syn
0.0,3.321928094887362,419789.7467354491,Syn
0.0,3.1219280948873624,615589.3137116429,Syn
0.0,3.321928094887362,11969.4601151464,Syn
0.0,3.121928094887362,1014909.3451538291,Syn
0.0,3.321928094887362,515470.17749207595,Syn
0.0,3.321928094887362,1011764.7740439435,Syn
0.0,3.121928094887362,410802.8038949436,Syn
0.0,3.321928094887362,1207418.8666486577,Syn
0.0,3.121928094887362,1007197.0290558264,Syn
0.0,3.321928094887362,411561.05466973403,Syn
0.0,3.121928094887362,612514.5987349569,Syn
0.0,3.321928094887362,631805.3180531955,Syn
0.0,3.321928094887362,718845.9539909387,Syn
0.0,3.321928094887362,411111.2335794285,Syn
0.0,3.321928094887362,418430.3088105658,Syn
0.0,3.1219280948873624,618901.7460820848,Syn
0.0,3.321928094887362,227080.34227501258,Syn
0.0,3.321928094887362,882185.008887111,Syn
0.0,3.121928094887362,811765.5226698092,Syn
